id,airport_from,airport_to,date
26381,LYSU,MS43,2012-08-22 02:41:26
26382,LYSU,SGNB,2017-09-28 18:12:49
26383,LYSU,ESNA,2009-09-20 03:53:46
26384,LYSU,42MA,2012-02-05 04:09:32
26385,LYSU,FA20,2011-01-22 06:54:21
26386,LYSU,MU91,2010-10-24 09:55:12
26387,LYSU,SCVV,2011-02-21 03:09:34
26388,MX-0492,MX-0049,2009-02-22 11:07:41
26389,MX-0492,K95D,2011-04-25 14:30:21
26390,MX-0492,IT-0124,2010-10-22 09:52:47
26391,MX-0492,KBCK,2015-01-14 10:03:35
26392,MX-0492,51MO,2015-10-24 05:29:20
26393,MX-0492,SJUA,2017-10-01 11:09:52
26394,LTBQ,86PA,2009-05-05 23:15:38
26395,LTBQ,MX-0641,2013-05-18 18:08:06
26396,LTBQ,DIBC,2016-08-16 03:47:50
26397,LTBQ,SDWZ,2013-02-24 13:38:25
26398,LTBQ,50AR,2013-09-11 15:06:00
26399,LTBQ,SC17,2012-05-09 14:24:19
26400,LTBQ,FR-0135,2010-05-03 08:05:17
26401,LTBQ,SVEY,2016-01-20 02:48:07
26402,LTBQ,EDTW,2013-11-14 06:30:11
26403,LTBQ,SSJR,2013-10-12 16:36:03
26404,LTBQ,KR-0117,2017-06-29 14:11:34
26405,LTBQ,FBJA,2011-04-01 23:20:39
26406,LTBQ,22WN,2013-08-24 19:52:40
26407,LTBQ,AR86,2009-06-08 19:50:31
26408,LTBQ,2W2,2009-03-07 01:58:22
26409,LTBQ,SJCU,2013-07-31 22:03:29
26410,LTBQ,18AZ,2015-12-16 00:42:09
26411,LTBQ,LDSH,2012-11-06 20:04:54
26412,LTBQ,NA-0138,2009-10-20 21:16:32
26413,LTBQ,5NY3,2017-09-27 15:55:41
26414,LTBQ,PL-0065,2016-10-24 05:06:43
26415,LEMX,95NE,2014-07-11 15:05:46
26416,LEMX,1LL4,2017-01-22 00:39:37
26417,LEMX,DK-0030,2012-04-01 23:06:38
26418,LEMX,US-0790,2012-09-24 18:05:15
26419,LEMX,KNWL,2012-05-13 07:06:51
26420,LEMX,DE-0240,2014-05-02 03:18:54
26421,LEMX,6TA5,2014-01-23 06:15:01
26422,CYEA,37AL,2016-01-02 04:19:22
26423,CYEA,TZ-0128,2017-08-27 02:01:54
26424,CYEA,KR-0259,2016-07-06 18:47:12
26425,CYEA,6TE7,2011-12-28 10:07:06
26426,CYEA,2TS3,2013-06-17 18:57:37
26427,CYEA,CZ-0130,2009-07-19 19:58:56
26428,CYEA,KTVL,2010-07-26 10:58:45
26429,CYEA,0CO2,2013-01-15 07:41:47
26430,CYEA,FCMM,2012-09-25 06:26:52
26431,CYEA,RU-0435,2014-05-13 13:25:53
26432,LFJB,4NY9,2014-12-27 15:25:50
26433,LFJB,MHTJ,2011-12-17 12:28:12
26434,LFJB,KP-0066,2010-03-04 07:33:31
26435,LFJB,KZ-0054,2016-01-06 22:20:18
26436,LFJB,PS14,2012-03-17 21:10:42
26437,LFJB,FR-0074,2010-03-19 13:43:47
26438,LFJB,MH-AUL,2012-01-17 04:58:41
26439,MI32,NA-0161,2014-07-11 19:12:48
26440,MI32,RK8I,2015-07-26 00:10:35
26441,93MN,41TN,2011-10-17 02:01:59
26442,93MN,82FD,2013-12-11 01:35:02
26443,93MN,EGNV,2017-02-21 20:25:21
26444,93MN,NZKM,2016-02-08 14:34:48
26445,93MN,NTMN,2010-09-04 04:43:16
26446,93MN,K1X1,2009-02-27 07:42:20
26447,93MN,CA-0343,2009-08-15 14:26:42
26448,93MN,KR-0375,2016-12-11 15:36:53
26449,93MN,PATC,2011-09-20 00:43:33
26450,93MN,5MD3,2015-10-21 20:09:15
26451,UA-0078,NZDC,2017-02-04 13:45:27
26452,UA-0078,NTKT,2014-06-21 01:11:49
26453,UA-0078,SJPU,2011-07-14 02:44:13
26454,UA-0078,MX-0302,2015-01-20 19:18:36
26455,UA-0078,FAGW,2012-07-20 01:03:48
26456,UA-0078,KIGM,2017-10-04 03:21:06
26457,UA-0078,LFDV,2014-08-08 10:04:15
26458,UA-0078,IT-0295,2015-11-16 15:03:06
26459,UA-0078,11CO,2009-01-26 23:49:41
26460,FJDG,PA-0021,2013-06-25 02:37:32
26461,FJDG,5IS2,2016-03-13 03:18:13
26462,FJDG,AO-0009,2011-03-31 07:59:46
26463,FJDG,BR-0082,2012-06-14 14:53:14
26464,FJDG,US-0519,2017-06-06 03:10:45
26465,FJDG,OL92,2017-10-24 14:44:06
26466,FJDG,IT-0530,2015-07-18 15:00:41
26467,FJDG,84WY,2013-11-23 05:59:25
26468,FJDG,CKE9,2015-07-27 14:48:11
26469,FJDG,BGST,2009-12-16 20:16:49
26470,FJDG,AR-0261,2016-05-17 14:57:38
26471,FJDG,PT-0023,2017-01-11 01:50:54
26472,FJDG,GR-0017,2012-07-01 05:00:54
26473,FJDG,SWEG,2012-11-18 21:17:02
26474,FJDG,MN78,2011-09-11 12:37:45
26475,FJDG,AO-0019,2012-02-10 19:12:27
26476,FJDG,7CL5,2013-02-10 14:12:48
26477,FJDG,MO18,2010-07-28 14:16:23
26478,FJDG,06IS,2011-06-06 21:27:37
26479,FJDG,0MT5,2012-03-09 13:41:25
26480,FJDG,KEZI,2013-02-27 12:46:02
26481,FJDG,US-0014,2017-12-16 12:24:37
26482,FJDG,TN74,2015-03-21 16:21:54
26483,FJDG,7MD5,2010-12-04 04:12:30
26484,FJDG,SCTN,2010-02-22 04:41:35
26485,FJDG,SVLL,2009-11-24 15:41:56
26486,FJDG,RORY,2013-02-25 09:48:31
26487,FJDG,ID-0080,2012-06-23 23:08:32
26488,FJDG,PG-0079,2009-07-08 04:52:07
26489,FJDG,KSBX,2012-11-28 02:46:18
26490,FJDG,27TX,2012-07-31 10:17:15
26491,FJDG,SWSC,2015-12-20 23:46:54
26492,FJDG,RPVG,2015-08-29 11:51:37
26493,FJDG,NA-0015,2015-04-14 07:25:39
26494,FJDG,46OR,2009-01-20 01:01:01
26495,FJDG,MS76,2009-04-30 18:47:58
26496,FJDG,LSXP,2009-01-06 06:24:50
26497,FJDG,NO-0023,2009-04-03 05:22:48
26498,FJDG,TS16,2010-05-10 14:51:22
26499,FJDG,MO78,2017-07-18 04:12:33
26500,FJDG,RU-6031,2010-07-03 01:19:41
26501,SSDJ,MRCZ,2012-04-03 10:34:04
26502,SSDJ,K9A4,2014-01-26 19:17:47
26503,SSDJ,2B2,2009-07-19 12:02:25
26504,SSDJ,MRSL,2010-05-10 18:49:00
26505,SSDJ,9R5,2015-12-09 19:31:21
26506,SSDJ,PAPO,2016-10-14 13:45:45
26507,SSDJ,FD30,2016-09-26 05:42:48
26508,SSDJ,CL87,2012-03-17 21:01:15
26509,SSDJ,KRQB,2014-11-22 16:31:44
26510,SSDJ,US-0850,2013-10-21 16:31:24
26511,SSDJ,9OR4,2012-12-21 07:15:38
26512,15GA,CL54,2014-01-08 09:12:45
26513,15GA,KOFP,2014-10-16 13:32:44
26514,15GA,SPAT,2013-03-02 07:39:04
26515,15GA,KCSQ,2015-10-18 01:33:41
26516,15GA,4NK0,2013-05-19 11:20:24
26517,15GA,SPIA,2010-05-28 20:32:00
26518,15GA,SICZ,2016-01-30 23:29:24
26519,1CA1,0CD5,2009-09-06 09:26:23
26520,1CA1,05VA,2014-12-21 06:52:49
26521,1CA1,SJAZ,2009-02-17 02:55:48
26522,1CA1,FYOM,2013-09-26 21:18:41
26523,1CA1,LFEA,2009-04-20 08:59:19
26524,1CA1,43NC,2010-04-03 08:33:59
26525,1CA1,PH-0139,2016-03-27 08:11:24
26526,1CA1,HSNW,2009-03-07 02:22:06
26527,1CA1,US-0786,2012-10-11 11:55:39
26528,1CA1,CFM4,2010-11-16 22:48:19
26529,1CA1,US-0871,2009-04-29 17:35:04
26530,EDRY,49K,2009-06-04 20:08:37
26531,EDRY,US-0762,2015-09-13 15:11:50
26532,EDRY,FZDP,2010-02-28 17:45:22
26533,EDRY,CL62,2012-09-09 04:40:48
26534,EDRY,KR-0657,2016-07-12 19:17:44
26535,EDRY,IT-0171,2017-12-20 04:07:16
26536,EDRY,85OL,2013-08-14 19:34:41
26537,EDRY,5TN3,2012-05-21 16:53:27
26538,EGCS,IQ-0004,2015-11-25 14:34:22
26539,EGCS,SJDZ,2014-07-17 16:01:58
26540,EGCS,MX-0105,2010-05-23 14:04:22
26541,EGCS,36AK,2011-09-16 22:29:39
26542,EGCS,PN34,2012-08-07 05:52:48
26543,EGCS,CM-0006,2011-01-27 03:10:29
26544,EGCS,FAWP,2015-12-24 08:11:34
26545,EGCS,KUTA,2014-02-20 05:32:18
26546,FR-0067,SPDR,2009-11-24 14:03:14
26547,FR-0067,96LA,2010-03-13 20:15:30
26548,22NA,ID-TBM,2013-09-03 08:44:45
26549,22NA,KORB,2016-02-11 21:54:23
26550,KJMS,8TA6,2011-11-03 12:26:34
26551,KJMS,SING,2010-08-18 16:55:21
26552,KJMS,FL30,2014-06-22 02:52:25
26553,KJMS,3RU,2016-07-29 06:11:42
26554,KJMS,OIKK,2016-07-20 16:16:11
26555,KJMS,LFGH,2014-04-07 20:06:46
26556,KJMS,NZ-0021,2011-10-12 01:08:57
26557,KJMS,9G5,2012-11-27 16:44:03
26558,KJMS,KGBN,2011-01-29 16:53:54
26559,KJMS,6CO5,2016-04-28 17:38:19
26560,KJMS,NJ40,2010-07-06 03:47:44
26561,KJMS,CAA5,2011-06-21 19:47:04
26562,KJMS,AR-0224,2017-12-29 06:56:50
26563,KJMS,KHBV,2013-10-25 19:53:27
26564,KJMS,KR-0542,2013-02-27 20:01:25
26565,KJMS,SJMJ,2014-10-09 05:50:02
26566,KJMS,BW-0003,2010-04-17 01:38:36
26567,KJMS,SNHG,2009-06-30 04:27:44
26568,KJMS,10CO,2017-02-24 16:58:12
26569,KJMS,AR49,2009-07-02 18:24:10
26570,KJMS,GL-0007,2010-08-09 14:12:58
26571,KJMS,AGY,2014-04-12 08:46:43
26572,KJMS,CO-0055,2012-09-12 21:48:51
26573,KJMS,SGEN,2012-04-03 15:45:59
26574,KJMS,5CL5,2015-10-07 05:42:39
26575,KJMS,KT50,2015-05-29 21:22:59
26576,KJMS,AR-0402,2012-05-07 15:04:14
26577,IT-0475,TN60,2015-09-13 23:26:16
26578,IT-0475,KTRK,2010-01-19 04:30:28
26579,IT-0475,SOCA,2009-12-22 12:58:46
26580,IT-0475,SENL,2015-07-09 08:47:29
26581,IT-0475,AYLO,2009-06-16 20:55:56
26582,IT-0475,GB-0412,2011-05-02 07:09:09
26583,IT-0475,US-0395,2013-10-07 15:21:05
26584,IT-0475,K77G,2014-06-07 11:39:38
26585,IT-0475,CZ-0148,2015-07-27 20:59:44
26586,IT-0475,FXMN,2017-02-22 09:27:52
26587,IT-0475,42TN,2015-08-03 19:56:06
26588,AR-0376,CZ-0086,2011-01-22 21:57:46
26589,AR-0376,2IG5,2016-02-06 00:57:48
26590,AR-0376,KY83,2015-09-09 06:33:47
26591,AR-0376,CYFD,2017-03-13 16:52:47
26592,AR-0376,K3G4,2015-06-14 18:36:29
26593,AR-0376,KR-0921,2015-07-11 03:20:38
26594,AR-0376,CL14,2015-12-03 15:42:22
26595,AR-0376,EGPR,2009-02-05 11:44:27
26596,AR-0376,CA-0089,2016-07-20 07:54:08
26597,SCHR,1JY3,2011-05-06 19:31:41
26598,SCHR,FNKU,2011-03-18 05:27:19
26599,SCHR,AU-BFC,2015-01-20 23:49:12
26600,SCHR,59NM,2015-12-05 21:25:36
26601,SCHR,EYPR,2016-05-20 13:02:22
26602,SCHR,1WN5,2011-05-17 05:21:08
26603,SCHR,EDKM,2017-10-26 21:23:53
26604,SCHR,12MA,2013-07-27 02:58:52
26605,SCHR,LA89,2017-08-09 12:08:04
26606,SCHR,LFGA,2013-11-02 19:39:59
26607,SCHR,DE-0065,2015-03-31 05:43:40
26608,SCHR,SCEH,2014-06-20 23:09:11
26609,SCHR,CKV2,2014-07-13 16:32:19
26610,SCHR,2XA0,2011-10-25 03:20:27
26611,SCHR,PS90,2011-11-28 02:41:20
26612,SCHR,AR-0276,2016-09-10 04:28:41
26613,SCHR,98NJ,2013-08-10 09:39:06
26614,SCHR,RU-0351,2012-05-18 18:08:45
26615,SCHR,FTTC,2009-01-06 03:40:27
26616,SCHR,OSE,2010-02-10 16:47:00
26617,FMMG,US-0192,2016-06-09 05:41:11
26618,FMMG,SVCW,2014-07-22 03:23:59
26619,FMMG,75TE,2013-01-10 04:52:28
26620,FMMG,FZMD,2016-12-28 22:41:54
26621,FMMG,OG26,2016-12-25 00:44:46
26622,FMMG,CYEK,2011-06-10 22:37:41
26623,KR-0214,US-0189,2017-06-07 09:13:38
26624,KR-0214,BR-0139,2016-12-10 00:17:34
26625,SDRG,CA44,2015-05-13 00:10:19
26626,SDRG,6FL8,2015-08-10 03:51:43
26627,59CO,MX-0688,2017-08-01 02:36:57
26628,59CO,PAGA,2010-01-10 04:50:12
26629,59CO,CA-0701,2011-06-22 04:04:42
26630,59CO,9TA4,2010-11-19 12:34:54
26631,59CO,IT-0101,2011-11-10 03:31:39
26632,59CO,06ME,2014-06-29 14:07:23
26633,59CO,8OK4,2017-08-13 19:28:08
26634,59CO,KNPI,2013-10-14 21:13:39
26635,59CO,IT-0493,2015-05-21 20:54:46
26636,59CO,3NC7,2011-06-10 01:33:58
26637,59CO,CTM7,2015-11-10 03:41:55
26638,MX-0052,PT-0086,2015-12-03 19:16:14
26639,MX-0052,AYGD,2017-10-05 13:05:56
26640,MX-0052,AU-HIG,2014-05-07 18:28:43
26641,MX-0052,TX00,2017-11-22 19:30:48
26642,MX-0052,SGFI,2013-12-14 22:51:47
26643,MX-0052,50VA,2017-10-20 09:34:01
26644,MX-0052,AYPI,2012-11-03 03:47:22
26645,MX-0052,UZ-0106,2011-06-12 09:53:23
26646,OLBA,CAU3,2014-01-09 03:31:19
26647,OLBA,AK87,2017-09-05 02:42:57
26648,OLBA,CYHC,2009-02-15 19:04:02
26649,OLBA,CYOY,2015-04-21 09:45:14
26650,OLBA,SILJ,2011-07-26 21:56:48
26651,OLBA,BR-0214,2017-04-08 23:44:35
26652,OLBA,MO87,2015-06-23 10:51:07
26653,OLBA,HU-0003,2013-11-10 09:33:09
26654,OLBA,DE-0119,2016-11-24 11:10:06
26655,OLBA,BGTA,2015-07-02 06:24:51
26656,OLBA,SJDD,2012-09-14 04:32:30
26657,OLBA,US-NJ77,2014-07-02 05:41:27
26658,OLBA,KR-0692,2017-08-15 16:25:19
26659,OLBA,UUOS,2017-10-19 13:43:25
26660,OLBA,FLWB,2013-08-09 04:40:45
26661,OLBA,RPLP,2015-06-10 09:18:56
26662,OLBA,MGQC,2010-01-25 03:24:37
26663,OLBA,JP-0029,2014-09-30 11:58:49
26664,OLBA,RK15,2012-07-05 23:56:04
26665,OLBA,EIKK,2010-10-21 13:07:00
26666,OLBA,64MO,2014-04-04 16:04:29
26667,OLBA,3CO9,2012-05-02 08:21:22
26668,OLBA,SITD,2009-01-17 11:15:19
26669,OLBA,0CL2,2011-04-14 16:04:54
26670,OLBA,UUOO,2017-01-11 13:49:27
26671,OLBA,AR-0017,2011-04-05 10:39:17
26672,OLBA,5NC9,2013-01-05 02:49:58
26673,OLBA,DE-0158,2014-08-04 16:40:50
26674,OLBA,DE-0146,2010-03-11 02:01:52
26675,OLBA,9I0,2012-07-14 22:50:08
26676,OLBA,NGTU,2013-08-24 17:50:11
26677,OLBA,NH35,2009-07-29 18:38:42
26678,OLBA,PL-0155,2016-03-11 18:55:25
26679,OLBA,LKRK,2011-02-22 23:33:39
26680,OLBA,KMXA,2015-07-21 01:11:54
26681,OLBA,GA19,2009-02-16 16:51:28
26682,OLBA,TM-UT52,2015-06-12 17:46:23
26683,OLBA,56FL,2016-03-05 03:51:09
26684,OLBA,RO-0019,2013-04-24 23:28:10
26685,OLBA,RU-0205,2010-07-13 22:53:45
26686,OLBA,23ND,2012-12-08 14:34:11
26687,OLBA,5A2,2016-04-15 02:11:59
26688,OLBA,5FL1,2010-05-05 00:51:50
26689,OLBA,SNTJ,2011-08-23 02:28:47
26690,OLBA,SWQR,2012-12-06 15:19:22
26691,OLBA,8CA2,2011-04-09 15:27:54
26692,OLBA,68TE,2011-08-24 05:03:19
26693,OLBA,RJTI,2013-04-09 04:14:07
26694,OLBA,CRM2,2009-11-20 23:54:04
26695,OLBA,EGNO,2011-10-30 16:59:03
26696,OLBA,IN-NVY,2014-02-26 14:34:55
26697,OLBA,NWWW,2015-08-29 14:57:38
26698,OLBA,LIPG,2011-12-10 18:45:25
26699,OLBA,L90,2013-02-19 11:58:58
26700,OLBA,CEH3,2010-09-04 22:44:50
26701,OLBA,CA48,2009-05-13 23:32:26
26702,OLBA,TX52,2017-08-26 15:30:21
26703,OLBA,LZOC,2011-02-17 02:41:27
26704,OLBA,1NJ7,2011-05-26 20:51:22
26705,OLBA,UWUA,2009-11-14 13:44:12
26706,OLBA,FBKR,2016-09-29 14:56:08
26707,OLBA,K6D1,2010-12-22 03:29:41
26708,OLBA,SIIO,2013-10-26 14:27:05
26709,OLBA,IQ-0043,2012-05-22 06:03:59
26710,OLBA,EICL,2016-06-17 01:08:48
26711,OLBA,CA-0293,2015-10-10 09:00:24
26712,OLBA,1OH5,2015-05-06 11:31:26
26713,OLBA,SD32,2015-12-01 13:49:43
26714,OLBA,K82J,2017-07-03 07:01:51
26715,OLBA,PH-0062,2012-09-02 09:27:49
26716,OLBA,IT-0432,2014-01-01 02:09:11
26717,OLBA,SWGM,2014-10-22 10:02:26
26718,OLBA,SWMX,2009-02-12 03:28:16
26719,OLBA,FMMN,2011-09-16 11:49:15
26720,OLBA,ES-0070,2014-04-28 20:35:02
26721,OLBA,PL-0123,2017-12-18 09:48:02
26722,OLBA,CWC4,2011-01-12 01:48:35
26723,OLBA,AR-0267,2012-07-29 02:19:24
26724,OLBA,MU95,2010-11-06 03:57:08
26725,OLBA,FR-0230,2017-09-14 12:50:04
26726,OLBA,RPVL,2010-06-25 03:56:42
26727,OLBA,SNUH,2015-12-08 22:33:30
26728,OLBA,IE-0019,2014-01-18 11:35:14
26729,OLBA,AR-0512,2011-05-21 16:41:51
26730,OLBA,SIUA,2013-10-20 16:15:54
26731,OLBA,6G6,2017-08-13 19:19:12
26732,OLBA,DE-0305,2012-02-17 18:31:40
26733,OLBA,PL-0135,2015-12-14 06:00:10
26734,OLBA,CA96,2017-09-18 14:10:39
26735,OLBA,LOIN,2010-01-08 09:23:07
26736,OLBA,IT-0212,2015-03-16 13:22:31
26737,OLBA,AK14,2013-09-02 13:15:42
26738,OLBA,KS20,2011-02-01 00:05:42
26739,OLBA,2TS7,2013-02-05 13:06:21
26740,OLBA,CPI,2015-10-06 16:26:36
26741,OLBA,UZ-0046,2011-06-12 07:20:48
26742,OLBA,GMME,2009-05-15 15:27:13
26743,OLBA,KR-0024,2017-03-11 06:03:41
26744,OLBA,OK71,2012-04-15 09:28:15
26745,OLBA,LSZG,2015-06-20 07:38:17
26746,OLBA,I01,2009-09-28 00:58:30
26747,OLBA,43NY,2015-01-10 07:20:47
26748,OLBA,US-0528,2012-10-06 15:26:56
26749,OLBA,CBS9,2014-06-20 13:54:51
26750,OLBA,BR-0013,2016-03-12 22:54:28
26751,OLBA,SSHB,2015-08-31 23:51:43
26752,OLBA,03IL,2013-12-12 19:55:14
26753,OLBA,PN26,2016-12-24 15:34:14
26754,OLBA,ESMW,2014-02-28 14:18:05
26755,OLBA,IN73,2011-05-31 21:51:21
26756,OLBA,RU-6088,2013-10-18 20:53:50
26757,OLBA,CA-0436,2011-08-04 07:53:19
26758,OLBA,13JY,2016-02-05 04:46:23
26759,OLBA,3PA0,2014-10-31 02:04:23
26760,OLBA,9TX1,2017-06-30 14:51:37
26761,OLBA,1W5,2017-03-21 10:27:42
26762,TGPY,K2C8,2017-12-07 10:27:05
26763,TGPY,SSDP,2013-07-16 22:00:40
26764,TGPY,DE-0350,2011-03-28 12:49:03
26765,TGPY,AU-0041,2016-05-05 10:08:19
26766,TGPY,0II8,2015-01-05 00:03:21
26767,TGPY,MU06,2011-07-31 23:57:16
26768,TGPY,ID-0141,2011-06-10 06:28:02
26769,TGPY,SA06,2011-05-04 13:17:58
26770,TGPY,43IG,2016-03-05 05:03:41
26771,TGPY,CT22,2013-03-30 09:16:15
26772,TGPY,SAAR,2016-02-26 09:12:43
26773,TGPY,RK1X,2011-09-18 22:40:10
26774,TGPY,AR-0078,2010-11-17 07:13:51
26775,TGPY,SSDQ,2012-01-21 17:55:23
26776,TGPY,MX-0297,2011-01-12 01:12:31
26777,TGPY,K75J,2017-12-07 14:20:48
26778,TGPY,CN-0139,2010-11-05 18:40:02
26779,TGPY,ES-0154,2011-01-12 04:18:40
26780,TGPY,BXL,2011-07-02 16:29:19
26781,TGPY,CAB4,2014-10-21 00:15:01
26782,TGPY,BR-0198,2011-09-14 09:12:03
26783,TGPY,US-SC49,2016-05-18 21:54:35
26784,TGPY,04LA,2015-06-19 09:48:33
26785,TGPY,BIST,2011-02-24 05:46:10
26786,TGPY,45NH,2010-06-30 04:40:59
26787,TGPY,AR-0504,2011-10-24 21:34:10
26788,TGPY,CA05,2014-11-17 13:22:50
26789,TGPY,0CO8,2012-04-21 02:32:49
26790,TGPY,LFBZ,2014-11-07 12:35:38
26791,TGPY,LV-0020,2009-10-14 15:22:17
26792,TGPY,9CL8,2012-07-30 19:32:58
26793,TGPY,0C1,2014-10-02 22:57:46
26794,TGPY,0SD5,2013-07-26 03:21:32
26795,TGPY,UWLS,2012-03-27 21:59:07
26796,TGPY,NZMW,2012-12-29 09:44:14
26797,TGPY,KP-0003,2011-07-29 07:56:28
26798,TGPY,06LL,2012-02-11 23:58:24
26799,EKLS,BR-0321,2016-03-10 09:24:11
26800,EKLS,KHIB,2014-01-09 20:08:09
26801,EKLS,SMHA,2009-09-23 07:35:04
26802,EKLS,6CA2,2016-05-04 01:28:17
26803,EKLS,FACH,2017-01-29 02:03:05
26804,EKLS,IA98,2016-04-04 22:07:31
26805,EKLS,85NY,2009-06-06 17:36:40
26806,EKLS,31CA,2014-09-17 00:34:19
26807,EKLS,PA95,2010-08-20 07:47:06
26808,EKLS,KR-0778,2011-01-06 00:19:13
26809,EKLS,SCBC,2016-01-10 03:56:24
26810,CYRA,MSET,2010-05-11 05:46:05
26811,CYRA,1NC2,2017-07-09 13:41:22
26812,CYRA,LA25,2014-10-22 18:15:52
26813,CYRA,MHIN,2014-05-22 15:21:29
26814,CYRA,MX-0773,2011-02-12 00:41:47
26815,CYRA,LOXZ,2010-01-13 10:58:20
26816,CYRA,US-0906,2010-12-28 17:41:09
26817,CYRA,SIBY,2011-06-19 01:45:03
26818,CYRA,9CA1,2015-09-19 14:39:01
26819,CYRA,MWCB,2016-01-25 14:49:10
26820,CYRA,E20,2009-08-14 07:18:15
26821,CYRA,K60R,2016-06-22 18:38:56
26822,CYRA,NZMQ,2017-11-18 10:21:00
26823,CYRA,US-0568,2017-04-13 13:08:23
26824,CYRA,GB-0287,2009-11-03 16:17:51
26825,CYRA,5TN8,2015-05-24 16:16:32
26826,CYRA,KR-0023,2013-10-30 23:21:25
26827,CYRA,67OH,2015-03-10 04:54:39
26828,CYRA,MX-0011,2010-06-30 23:11:29
26829,CYRA,CN-0053,2009-07-11 17:14:16
26830,4AZ6,1CO4,2014-08-20 23:25:32
26831,4AZ6,EDRI,2012-07-21 16:36:14
26832,4AZ6,44CO,2010-03-13 10:29:12
26833,4AZ6,CU-0076,2012-09-17 15:43:08
26834,4AZ6,RKNR,2016-07-11 11:20:25
26835,4AZ6,RKSU,2013-12-17 06:56:06
26836,4AZ6,AR64,2010-06-22 02:16:56
26837,KD42,K8F5,2011-01-25 04:37:24
26838,KD42,KR-0421,2012-01-02 21:26:33
26839,KD42,SK-305,2014-03-12 16:23:22
26840,KD42,UHAW,2016-12-29 03:12:59
26841,KD42,2MO1,2016-04-22 03:50:03
26842,KD42,LFIT,2009-01-21 01:48:02
26843,KD42,CD-0012,2011-07-29 12:58:28
26844,KD42,CGF4,2017-11-17 18:58:11
26845,CO-0019,ND48,2010-08-27 11:36:47
26846,CO-0019,48TA,2012-05-15 09:14:08
26847,OIAD,SHTC,2011-03-10 17:11:15
26848,OIAD,7TA9,2013-05-29 15:33:12
26849,OIAD,OK99,2012-02-17 23:15:31
26850,OIAD,KZER,2012-12-23 07:06:36
26851,OIAD,SN31,2012-11-28 05:31:20
26852,OIAD,MY73,2015-01-30 23:06:42
26853,OIAD,3OH1,2017-03-14 08:49:11
26854,OIAD,RPUN,2009-05-01 05:12:44
26855,OIAD,LEVH,2009-07-22 16:11:30
26856,OIAD,MI08,2011-07-02 15:53:34
26857,1CA8,SLGY,2012-03-16 15:54:30
26858,1CA8,CD06,2016-09-18 02:49:30
26859,KIDL,AUS,2010-04-22 06:41:32
26860,KIDL,KHWO,2010-06-20 03:02:48
26861,KIDL,CBQ7,2012-09-20 12:06:27
26862,KIDL,GB-0142,2013-10-18 13:53:12
26863,KIDL,SK-293,2011-07-14 22:10:59
26864,KIDL,JM-0009,2011-05-30 06:23:15
26865,CL98,SKMZ,2016-08-25 23:59:06
26866,CL98,EGLD,2017-02-09 02:27:25
26867,9CL7,SN25,2017-12-08 16:26:35
26868,9CL7,CZ-0076,2010-10-22 22:31:16
26869,9CL7,SK-087,2015-07-31 12:25:16
26870,9CL7,LV-0033,2009-02-27 23:15:08
26871,9CL7,KR-0941,2017-01-16 05:41:23
26872,9CL7,SDYH,2009-02-04 14:32:34
26873,9CL7,AYSM,2015-04-21 13:58:06
26874,9CL7,PH-0109,2015-04-10 21:45:50
26875,9CL7,SNAP,2010-02-15 16:40:53
26876,9CL7,CSR5,2011-11-26 16:45:06
26877,IS15,SIDS,2011-12-08 03:04:53
26878,IS15,SIWN,2016-09-12 05:09:01
26879,IS15,JM-0003,2013-07-12 07:22:59
26880,IS15,CN-0154,2011-11-24 09:23:24
26881,IS15,KE52,2009-09-23 00:08:14
26882,IS15,SAWP,2015-04-30 19:31:32
26883,IS15,FD03,2009-03-03 06:58:24
26884,IS15,FA47,2010-05-31 04:58:59
26885,IS15,IT-0193,2017-09-03 19:51:41
26886,IS15,SDSC,2009-01-04 16:27:27
26887,IS15,SNVD,2013-06-26 15:49:00
26888,CA-0069,77MI,2012-04-07 01:11:42
26889,CA-0069,1KS0,2016-11-17 00:48:59
26890,CA-0069,LS57,2012-10-30 19:33:11
26891,CA-0069,47NE,2011-10-31 16:27:56
26892,CA-0069,PH-0006,2010-10-03 12:56:07
26893,CA-0069,SJDZ,2012-10-06 10:18:22
26894,CA-0069,CO37,2012-07-08 18:26:23
26895,SVEG,1GE8,2017-03-05 04:12:20
26896,SVEG,KIND,2010-01-27 03:42:13
26897,SVEG,KRYV,2017-01-26 05:40:21
26898,SVEG,LEAS,2010-04-07 08:46:55
26899,SVEG,SSQA,2011-04-28 13:26:21
26900,SVEG,K2H9,2015-04-27 00:48:17
26901,SVEG,DE-0165,2010-04-02 15:48:03
26902,SVEG,AR-0630,2014-01-07 03:21:44
26903,8MI0,5B7,2010-12-02 20:01:46
26904,8MI0,RU-0256,2009-11-19 19:20:08
26905,8MI0,7CO8,2011-08-06 22:57:14
26906,8MI0,PWAK,2014-06-27 17:09:42
26907,8MI0,PY-0043,2017-04-30 11:59:00
26908,8MI0,1MU6,2017-04-18 14:15:21
26909,8MI0,4AR6,2010-04-25 14:36:08
26910,8MI0,SDWB,2012-06-17 23:20:34
26911,8MI0,19TS,2011-08-21 21:20:08
26912,8MI0,ID50,2016-10-16 02:45:23
26913,8MI0,KW-0001,2014-04-06 02:02:05
26914,SBRB,2IA0,2015-05-26 17:43:57
26915,SBRB,FIMR,2015-11-13 21:45:19
