flight_id,passenger_id
1326,5417
1326,5752
1326,5787
1326,5807
1326,6337
1326,6343
1326,6391
1326,6484
1326,7168
1326,7204
1326,7216
1326,7645
1326,7766
1326,7943
1326,7979
1327,30
1327,321
1327,1003
1327,1089
1327,1220
1327,1255
1327,1678
1327,1726
1327,1740
1327,2173
1327,3386
1327,3808
1327,3996
1327,4034
1327,4207
1327,4215
1327,4430
1327,4464
1327,5467
1327,5641
1327,5776
1327,5804
1327,6225
1327,6409
1327,6697
1327,7524
1327,7572
1328,94
1328,1028
1328,1205
1328,1424
1328,1466
1328,3445
1328,3669
1328,4060
1328,4090
1328,4653
1328,5058
1328,6260
1328,6471
1328,6474
1328,6627
1328,7007
1328,7480
1328,7923
1329,167
1329,409
1329,715
1329,947
1329,1083
1329,2450
1329,2605
1329,2713
1329,2771
1329,2928
1329,3450
1329,3460
1329,3554
1329,4048
1329,4133
1329,4142
1329,4655
1329,4672
1329,4871
1329,5210
1329,5589
1329,5697
1329,5940
1329,6401
1329,6494
1329,6651
1329,6711
1329,7008
1329,7069
1329,7217
1329,7295
1329,7448
1329,7469
1329,7650
1329,7811
1329,7828
1330,200
1330,1114
1330,2363
1330,2373
1330,3002
1330,3894
1330,4366
1330,4661
1330,4866
1330,5353
1330,5486
1330,5552
1330,5566
1330,5804
1330,5907
1330,6132
1330,6416
1330,6493
1330,6888
1330,6892
1330,7668
1331,1890
1331,2270
1331,2344
1331,2515
1331,3073
1331,3253
1331,3794
1331,3868
1331,4232
1331,4284
1331,4457
1331,4509
1331,4519
1331,4868
1331,5399
1331,5676
1331,5682
1331,5833
1331,5976
1331,6441
1331,6757
1331,6980
1332,346
1332,536
1332,795
1332,1509
1332,1764
1332,2030
1332,3130
1332,3159
1332,3220
1332,3434
1332,3679
1332,4040
1332,4574
1332,4657
1332,4787
1332,4825
1332,4903
1332,5062
1332,5212
1332,5726
1332,5768
1332,5976
1332,6680
1332,6961
1332,7069
1332,7267
1333,201
1333,337
1333,722
1333,891
1333,1216
1333,1358
1333,1717
1333,2306
1333,2442
1333,2470
1333,3019
1333,3119
1333,3589
1333,3713
1333,4519
1333,5195
1333,5254
1333,5280
1333,5447
1333,5668
1333,6078
1333,6571
1333,7084
1333,7261
1333,7304
1333,7320
1333,7463
1334,134
1334,333
1334,356
1334,413
1334,492
1334,537
1334,632
1334,954
1334,1340
1334,1584
1334,1868
1334,2033
1334,2187
1334,2312
1334,2345
1334,2502
1334,2518
1334,2662
1334,2713
1334,2743
1334,3011
1334,3288
1334,3354
1334,3368
1334,3852
1334,4197
1334,4453
1334,4496
1334,4802
1334,4875
1334,5341
1334,5468
1334,5690
1334,5913
1334,6003
1334,6466
1334,6972
1334,7164
1334,7231
1334,7368
1334,7422
1334,7423
1334,7548
1335,615
1335,979
1335,1176
1335,1289
1335,1562
1335,1600
1335,1645
1335,1681
1335,1833
1335,2007
1335,2568
1335,2936
1335,3016
1335,3222
1335,3446
1335,3565
1335,4278
1335,4282
1335,5119
1335,5158
1335,5300
1335,5312
1335,5447
1335,5835
1335,6288
1335,6371
1335,6493
1335,6548
1335,6552
1335,6731
1335,6758
1335,7132
1335,7756
1336,30
1336,143
1336,658
1336,1485
1336,1490
1336,2199
1336,2977
1336,3344
1336,3370
1336,3619
1336,3749
1336,3757
1336,4945
1336,5044
1336,5512
1336,5662
1336,5675
1336,5992
1336,6411
1336,7005
1336,7215
1336,7458
1336,7691
1336,7945
1336,7958
1337,175
1337,275
1337,363
1337,779
1337,854
1337,1262
1337,1504
1337,2233
1337,2258
1337,2384
1337,2538
1337,3378
1337,3715
1337,4022
1337,4032
1337,4365
1337,4447
1337,4686
1337,4904
1337,5000
1337,5423
1337,5427
1337,5883
1337,6415
1337,6520
1337,6629
1337,7599
1338,986
1338,1223
1338,1446
1338,1700
1338,1732
1338,1872
1338,2189
1338,2825
1338,2965
1338,3181
1338,3652
1338,3855
1338,4089
1338,4511
1338,4568
1338,4597
1338,4633
1338,4654
1338,4731
1338,5055
1338,5626
1338,5796
1338,6266
1338,6276
1338,6407
1338,6410
1338,6552
1338,6890
1338,6904
1338,7248
1338,7345
1338,7884
1339,26
1339,232
1339,757
1339,1025
1339,1305
1339,1788
1339,1859
1339,2628
1339,2910
1339,2979
1339,3122
1339,3193
1339,3201
1339,3539
1339,3923
1339,4193
1339,4660
1339,5544
1339,5998
1339,6280
1339,6305
1339,6402
1339,6419
1339,7678
1340,419
1340,494
1340,513
1340,1016
1340,1063
1340,1130
1340,1454
1340,1727
1340,2766
1340,2905
1340,3052
1340,3053
1340,3405
1340,3534
1340,3802
1340,3866
1340,4215
1340,4600
1340,4634
1340,4812
1340,4857
1340,5188
1340,5939
1340,5982
1340,6515
1340,6668
1340,6993
1340,7018
1340,7279
1340,7440
1341,1026
1341,1168
1341,1427
1341,1616
1341,1680
1341,2007
1341,2010
1341,2181
1341,2345
1341,2356
1341,2380
1341,3674
1341,3675
1341,4379
1341,4522
1341,6720
1341,7910
1342,92
1342,598
1342,782
1342,955
1342,1078
1342,1193
1342,1382
1342,1568
1342,1613
1342,2066
1342,2242
1342,2506
1342,2683
1342,2849
1342,3323
1342,3381
1342,3595
1342,3813
1342,4134
1342,4382
1342,4458
1342,4487
1342,5420
1342,5560
1342,5921
1342,5935
1342,5941
1342,6101
1342,6147
1342,6236
1342,6271
1342,6361
1342,6403
1342,6439
1342,6691
1342,7276
1342,7590
1342,7787
1343,324
1343,426
1343,591
1343,776
1343,1405
1343,1702
1343,2310
1343,2372
1343,2393
1343,2416
1343,2452
1343,2459
1343,2829
1343,2855
1343,2919
1343,3663
1343,4579
1343,4741
1343,4875
1343,5219
1343,5288
1343,5327
1343,6059
1343,6169
1343,6318
1343,6453
1343,6470
1343,6528
1343,6604
1343,6629
1343,6746
1343,7334
1343,7445
1343,7798
1343,7935
1344,705
1344,884
1344,1082
1344,1409
1344,1517
1344,1699
1344,2098
1344,2190
1344,2501
1344,2752
1344,2780
1344,2787
1344,2806
1344,3224
1344,3955
1344,4172
1344,4246
1344,4292
1344,4401
1344,4525
1344,4529
1344,4616
1344,4674
1344,4812
1344,4871
1344,5021
1344,5090
1344,5467
1344,5947
1344,6436
1344,7034
1344,7268
1344,7985
1345,649
1345,674
1345,823
1345,1099
1345,1305
1345,1307
1345,1419
1345,1610
1345,1824
1345,2059
1345,2886
1345,2903
1345,3216
1345,3318
1345,3400
1345,3424
1345,3446
1345,3574
1345,4538
1345,4635
1345,4966
1345,5633
1345,5730
1345,6470
1345,6656
1345,6932
1345,6943
1345,7370
1346,191
1346,793
1346,1006
1346,1034
1346,1174
1346,1316
1346,2183
1346,3235
1346,4212
1346,4224
1346,4268
1346,4369
1346,4804
1346,4904
1346,5001
1346,5395
1346,6341
1346,6615
1346,6961
1346,7199
1346,7215
1346,7218
1346,7455
1346,7495
1346,7557
1347,110
1347,411
1347,812
1347,1343
1347,1661
1347,1667
1347,1674
1347,1793
1347,2194
1347,2595
1347,2720
1347,2841
1347,2851
1347,3189
1347,3433
1347,3882
1347,4258
1347,5079
1347,5686
1347,5949
1347,6679
1347,6870
1347,7335
1347,7687
1348,917
1348,1032
1348,1041
1348,1047
1348,2025
1348,2519
1348,3082
1348,3120
1348,3931
1348,4462
1348,4536
1348,4583
1348,4597
1348,5301
1348,5321
1348,5998
1348,6049
1348,6094
1348,6164
1348,6223
1348,6917
1348,6977
1348,7936
1349,708
1349,786
1349,823
1349,890
1349,1883
1349,2384
1349,2411
1349,2649
1349,3922
1349,4100
1349,4272
1349,4448
1349,4531
1349,4721
1349,4820
1349,5138
1349,5158
1349,5245
1349,5320
1349,5495
1349,5752
1349,5999
1349,6161
1349,6707
1349,7323
1349,7357
1349,7625
1350,55
1350,359
1350,741
1350,1303
1350,1849
1350,2103
1350,2609
1350,2628
1350,3173
1350,3383
1350,3758
1350,4121
1350,4211
1350,4455
1350,4737
1350,4818
1350,5749
1350,5953
1350,6169
1350,6518
1350,6867
1350,6973
1350,7319
1351,591
1351,631
1351,663
1351,856
1351,953
1351,994
1351,1161
1351,1215
1351,1516
1351,1961
1351,2659
1351,2916
1351,3035
1351,3593
1351,4397
1351,4927
1351,5015
1351,5198
1351,5783
1351,6119
1351,6733
1351,6776
1351,7168
1351,7777
1352,366
1352,660
1352,1096
1352,1605
1352,1818
1352,1841
1352,2393
1352,2434
1352,2812
1352,2827
1352,2985
1352,3102
1352,3462
1352,3663
1352,4115
1352,4198
1352,4546
1352,4628
1352,4885
1352,4959
1352,5081
1352,5130
1352,5564
1352,5806
1352,6180
1352,6656
1352,6832
1352,7207
1352,7407
1352,7618
1352,7998
1353,115
1353,336
1353,437
1353,455
1353,494
1353,592
1353,1327
1353,1671
1353,1741
1353,2371
1353,2933
1353,2995
1353,3190
1353,3427
1353,3572
1353,3953
1353,4484
1353,4533
1353,4928
1353,5334
1353,5407
1353,6316
1353,6583
1353,6640
1353,7940
1354,125
1354,525
1354,830
1354,991
1354,1292
1354,1316
1354,1574
1354,1723
1354,1839
1354,2978
1354,3291
1354,3440
1354,3451
1354,3659
1354,3714
1354,4099
1354,4576
1354,4771
1354,4881
1354,5124
1354,5168
1354,5453
1354,5751
1354,5862
1354,6774
1354,7038
1354,7908
1355,470
1355,767
1355,1339
1355,1438
1355,1712
1355,1765
1355,3054
1355,3117
1355,3162
1355,3424
1355,4000
1355,4296
1355,5025
1355,5225
1355,5264
1355,5268
1355,5351
1355,5400
1355,5847
1355,6073
1355,6372
1355,6560
1355,6701
1355,7028
1355,7349
1355,7394
1355,7677
1356,825
1356,1697
1356,2058
1356,2253
1356,2452
1356,2615
1356,2641
1356,2859
1356,2871
1356,3255
1356,3398
1356,3591
1356,3811
1356,3934
1356,4285
1356,4295
1356,4415
1356,5377
1356,5966
1356,6150
1356,7022
1356,7108
1356,7247
1356,7517
1356,7662
1356,7763
1356,7928
1357,231
1357,440
1357,1241
1357,1459
1357,1776
1357,1980
1357,2274
1357,2402
1357,2707
1357,2782
1357,2857
1357,2947
1357,3078
1357,3384
1357,3697
1357,3734
1357,3837
1357,4353
1357,4493
1357,4557
1357,4913
1357,5047
1357,5293
1357,5835
1357,6334
1357,6655
1357,7214
1357,7348
1357,7595
1357,7609
1358,482
1358,1034
1358,1193
1358,1702
1358,1730
1358,1860
1358,3114
1358,3444
1358,3922
1358,4016
1358,4376
1358,4701
1358,5095
1358,5113
1358,5271
1358,5398
1358,5479
1358,5606
1358,6146
1358,6945
1358,7238
1358,7276
1358,7290
1358,7849
1358,7910
1359,457
1359,1164
1359,1225
1359,2559
1359,2622
1359,2969
1359,2997
1359,3018
1359,3857
1359,3995
1359,4034
1359,4102
1359,4397
1359,4825
1359,5053
1359,5272
1359,5737
1359,6045
1359,6521
1359,6861
1359,6885
1359,7619
1360,132
1360,246
1360,343
1360,898
1360,1071
1360,1085
1360,1138
1360,1531
1360,1694
1360,1824
1360,2061
1360,2124
1360,2247
1360,2346
1360,2757
1360,2847
1360,2907
1360,2992
1360,3151
1360,3837
1360,4333
1360,4808
1360,5666
1360,6015
1360,6168
1360,6227
1360,6323
1360,6456
1360,6990
1360,7705
1360,7896
1360,7988
1361,506
1361,661
1361,698
1361,722
1361,741
1361,1520
1361,1608
1361,2006
1361,2196
1361,2266
1361,3097
1361,3262
1361,3650
1361,3975
1361,4028
1361,4540
1361,4756
1361,5124
1361,5862
1361,5905
1361,6049
1361,6324
1361,6624
1361,6825
1361,7068
1361,7445
1361,7647
1361,7993
1362,329
1362,541
1362,1178
1362,1328
1362,1680
1362,3244
1362,3930
1362,3955
1362,4291
1362,4615
1362,4757
1362,4809
1362,5188
1362,5204
1362,6053
1362,6113
1362,6303
1362,6336
1362,6470
1362,6516
1362,6521
1362,6551
1362,7378
1362,7945
1363,202
1363,1243
1363,1309
1363,1520
1363,1925
1363,2142
1363,2595
1363,3180
1363,3783
1363,4677
1363,4976
1363,5094
1363,5648
1363,5862
1363,6246
1363,6362
1363,6947
1363,7356
1363,7369
1363,7597
1364,112
1364,695
1364,723
1364,818
1364,861
1364,869
1364,887
1364,1936
1364,2114
1364,2932
1364,2982
1364,3286
1364,3465
1364,3642
1364,4582
1364,4624
1364,4827
1364,5178
1364,5264
1364,5311
1364,5518
1364,6056
1364,6244
1364,6958
1364,7357
1364,7590
1364,7810
1365,35
1365,643
1365,810
1365,1038
1365,1245
1365,1554
1365,1662
1365,1785
1365,2481
1365,2575
1365,2648
1365,2784
1365,2871
1365,3111
1365,3290
1365,3534
1365,3792
1365,4566
1365,4612
1365,5293
1365,5301
1365,5327
1365,5620
1365,5625
1365,5696
1365,5989
1365,6749
1365,6792
1365,7387
1365,7759
1365,7878
1366,325
1366,494
1366,499
1366,508
1366,997
1366,1248
1366,1273
1366,1635
1366,1751
1366,2161
1366,2775
1366,3078
1366,3163
1366,3455
1366,3651
1366,3909
1366,4118
1366,4183
1366,4570
1366,4594
1366,4915
1366,4938
1366,5008
1366,5299
1366,5624
1366,6007
1366,6159
1366,6349
1366,6712
1366,7120
1367,124
1367,351
1367,661
1367,840
1367,1030
1367,1205
1367,1263
1367,2059
1367,2324
1367,2402
1367,2494
1367,2717
1367,2796
1367,2871
1367,3374
1367,3865
1367,4125
1367,4367
1367,4510
1367,4642
1367,4941
1367,4988
1367,5193
1367,5452
1367,5454
1367,5830
1367,6152
1367,7012
1367,7220
1367,7963
1368,44
1368,397
1368,458
1368,646
1368,721
1368,1127
1368,1418
1368,1704
1368,1829
1368,1933
1368,1949
1368,2231
1368,2698
1368,2794
1368,2863
1368,2871
1368,2889
1368,3101
1368,3132
1368,3803
1368,4118
1368,4840
1368,6027
1368,6718
1368,7053
1368,7143
1368,7178
1368,7263
1368,7686
1369,575
1369,895
1369,1007
1369,1288
1369,1566
1369,2142
1369,2604
1369,2677
1369,2863
1369,3153
1369,3226
1369,3641
1369,3838
1369,4534
1369,4622
1369,4709
1369,4920
1369,5010
1369,5242
1369,5792
1369,6035
1369,6042
1369,6360
1369,7625
1370,136
1370,147
1370,1473
1370,1791
1370,2326
1370,2961
1370,3033
1370,3095
1370,3641
1370,3721
1370,3752
1370,4038
1370,4170
1370,4623
1370,4744
1370,5162
1370,5178
1370,5318
1370,5873
1370,5934
1370,6004
1370,6137
1370,6184
1370,6575
1370,6580
1370,6590
1370,7417
1370,7549
1370,7805
1370,7851
1370,7976
1371,177
1371,484
1371,786
1371,1119
1371,1156
1371,1243
1371,2137
1371,2178
1371,2534
1371,2762
1371,4416
1371,4818
1371,5072
1371,5178
1371,5253
1371,5542
1371,5778
1371,5893
1371,6750
1371,7241
1371,7275
1371,7590
1371,7842
1371,7845
1371,7889
1372,413
1372,619
1372,653
1372,1218
1372,1310
1372,1466
1372,1939
1372,2333
1372,2733
1372,3758
1372,5025
1372,5048
1372,5509
1372,5908
1372,6406
1372,6500
1372,7252
1372,7678
1373,627
1373,1044
1373,1200
1373,1412
1373,1427
1373,1546
1373,1566
1373,1693
1373,1762
1373,1787
1373,2213
1373,2350
1373,2437
1373,2476
1373,2489
1373,2573
1373,2866
1373,3056
1373,3072
1373,3263
1373,3359
1373,3574
1373,3727
1373,4210
1373,4403
1373,4418
1373,4420
1373,5325
1373,5551
1373,5572
1373,6046
1373,6450
1373,6834
1373,7422
1373,7496
1373,7873
1374,176
1374,316
1374,944
1374,1013
1374,1070
1374,1130
1374,1177
1374,1211
1374,2596
1374,3351
1374,3983
1374,4160
1374,4433
1374,4476
1374,4819
1374,5173
1374,5339
1374,5504
1374,5622
1374,5974
1374,6015
1374,6399
1374,6414
1374,6568
1374,6959
1374,7171
1374,7546
1374,7657
1375,599
1375,623
1375,1019
1375,1162
1375,1330
1375,1347
1375,1434
1375,1607
1375,1676
1375,1941
1375,1969
1375,3819
1375,4044
1375,4249
1375,4529
1375,4957
1375,5245
1375,5638
1375,5966
1375,5985
1375,6025
1375,6374
1375,6586
1375,6691
1375,6701
1375,6859
1375,6905
1375,7236
1375,7393
1375,7403
1375,7425
1375,7434
1375,7440
1375,7701
1376,35
1376,289
1376,304
1376,479
1376,1107
1376,1374
1376,1660
1376,1799
1376,1824
1376,2339
1376,2934
1376,2955
1376,2993
1376,3160
1376,3560
1376,3879
1376,4166
1376,4239
1376,4442
1376,4627
1376,4784
1376,4874
1376,5376
1376,5393
1376,5626
1376,6012
1376,6147
1376,6231
1376,6479
1376,6571
1376,7011
1376,7055
1376,7067
1376,7278
1376,7953
1376,7974
1376,7986
1377,310
1377,468
1377,516
1377,787
1377,848
1377,1206
1377,1241
1377,1649
1377,2237
1377,2307
1377,2394
1377,3293
1377,3496
1377,3659
1377,3730
1377,3833
1377,3954
1377,4410
1377,4820
1377,5143
1377,5363
1377,5939
1377,6415
1377,7456
1377,7987
1378,124
1378,205
1378,1042
1378,1464
1378,1633
1378,1774
1378,2086
1378,2230
1378,2876
1378,2983
1378,3612
1378,3720
1378,4218
1378,5179
1378,5256
1378,5276
1378,5348
1378,5501
1378,5643
1378,5738
1378,5802
1378,5914
1378,6032
1378,6041
1378,6046
1378,6139
1378,6485
1378,6709
1378,6780
1378,7011
1378,7160
1378,7605
1378,7822
1379,817
1379,1112
1379,1176
1379,1398
1379,1470
1379,1565
1379,1744
1379,1826
1379,2699
1379,2713
1379,3117
1379,3609
1379,3786
1379,3806
1379,3885
1379,4124
1379,4326
1379,4687
1379,4985
1379,5395
1379,5442
1379,5462
1379,6779
1379,7193
1379,7381
1379,7571
1379,7873
1380,112
1380,480
1380,1077
1380,1263
1380,1700
1380,2185
1380,2201
1380,2615
1380,3592
1380,3969
1380,4491
1380,4552
1380,4556
1380,4727
1380,4761
1380,4825
1380,5142
1380,5181
1380,5488
1380,5949
1380,6223
1380,6575
1380,6815
1380,7041
1380,7052
1380,7186
1380,7305
1380,7650
1380,7975
1381,353
1381,469
1381,776
1381,1229
1381,1641
1381,2139
1381,2175
1381,2877
1381,2989
1381,3472
1381,3938
1381,4102
1381,4421
1381,5354
1381,5384
1381,5561
1381,5583
1381,5859
1381,5988
1381,6183
1381,6736
1381,6774
1381,7021
1381,7054
1382,101
1382,680
1382,731
1382,976
1382,1124
1382,1582
1382,1955
1382,2022
1382,2132
1382,2281
1382,2743
1382,2762
1382,2798
1382,2864
1382,2870
1382,3312
1382,3545
1382,3864
1382,5457
1382,5502
1382,5979
1382,6078
1382,6238
1382,6422
1382,6711
1382,6877
1382,7305
1382,7558
1382,7855
1382,7936
1383,84
1383,323
1383,448
1383,664
1383,820
1383,1158
1383,1434
1383,1546
1383,2316
1383,2443
1383,2567
1383,2853
1383,3386
1383,3696
1383,5067
1383,5856
1383,6965
1383,7688
1383,7747
1383,7866
1384,86
1384,234
1384,428
1384,587
1384,827
1384,1177
1384,1407
1384,1503
1384,1637
1384,2337
1384,2543
1384,2556
1384,2823
1384,3835
1384,3924
1384,4028
1384,4302
1384,4314
1384,4501
1384,4775
1384,5746
1384,5776
1384,5777
1384,5922
1384,6224
1384,6353
1384,6556
1384,7044
1384,7496
1384,7617
1385,1109
1385,1163
1385,1321
1385,1493
1385,1775
1385,2058
1385,2403
1385,2782
1385,2916
1385,2945
1385,3027
1385,3230
1385,3274
1385,3455
1385,3842
1385,4078
1385,4301
1385,4308
1385,4316
1385,4399
1385,4731
1385,4999
1385,5712
1385,5777
1385,6053
1385,6423
1385,6611
1385,6633
1385,6754
1385,6815
1385,6989
1385,7489
1385,7585
1385,7983
1386,656
1386,903
1386,1269
1386,1330
1386,1545
1386,1551
1386,1578
1386,1668
1386,1674
1386,2077
1386,2310
1386,2475
1386,2622
1386,2652
1386,2659
1386,2957
1386,3112
1386,3378
1386,3380
1386,3594
1386,3597
1386,3714
1386,3756
1386,4225
1386,4767
1386,4829
1386,5055
1386,5107
1386,5538
1386,5894
1386,6050
1386,6565
1386,6600
1386,7076
1386,7098
1386,7538
1386,7727
1387,344
1387,717
1387,818
1387,1004
1387,1023
1387,1254
1387,1403
1387,1405
1387,1805
1387,2617
1387,2779
1387,2950
1387,2989
1387,3134
1387,3710
1387,3789
1387,4156
1387,4399
1387,4547
1387,4574
1387,4869
1387,4934
1387,5305
1387,5307
1387,5503
1387,5525
1387,5980
1387,6610
1387,6664
1387,6806
1387,6928
1387,6973
1387,7263
1387,7682
1387,7697
1387,7923
1388,817
1388,969
1388,1706
1388,2389
1388,2592
1388,2774
1388,2777
1388,3613
1388,4002
1388,4265
1388,4399
1388,4422
1388,4467
1388,5009
1388,5360
1388,5415
1388,5600
1388,6710
1388,6985
1388,7332
1389,930
1389,956
1389,1394
1389,2215
1389,2904
1389,2937
1389,3092
1389,3580
1389,3595
1389,3791
1389,3944
1389,4834
1389,5211
1389,5281
1389,5354
1389,5592
1389,5634
1389,5864
1390,190
1390,345
1390,810
1390,878
1390,1037
1390,1048
1390,1143
1390,1455
1390,1549
1390,1793
1390,2446
1390,2612
1390,2942
1390,3029
1390,3823
1390,4403
1390,4575
1390,5079
1390,5496
1390,5899
1390,5983
1390,6284
1390,6386
1390,7511
1390,7790
1390,7953
1390,7970
1391,793
1391,820
1391,1199
1391,1648
1391,2175
1391,2204
1391,2316
1391,2565
1391,2593
1391,2702
1391,2780
1391,3217
1391,3343
1391,3484
1391,3514
1391,4019
1391,4191
1391,4299
1391,4313
1391,4345
1391,4367
1391,4386
1391,4488
1391,5412
1391,5599
1391,5794
1391,5922
1391,6099
1391,6834
1391,6970
1391,7125
1391,7182
1391,7347
1391,7936
1392,210
1392,907
1392,1277
1392,1305
1392,1587
1392,2692
1392,3018
1392,3048
1392,3192
1392,3712
1392,3791
1392,4117
1392,4849
1392,4873
1392,5424
1392,5432
1392,5709
1392,5790
1392,5940
1392,6023
1392,6148
1392,6224
1392,6814
1392,6844
1392,7144
1392,7185
1392,7274
1392,7318
1392,7342
1392,7604
1392,7657
1393,160
1393,797
1393,866
1393,1176
1393,1999
1393,2399
1393,2477
1393,2493
1393,2915
1393,3006
1393,3058
1393,3529
1393,3701
1393,3886
1393,4050
1393,4169
1393,4203
1393,4446
1393,4474
1393,4795
1393,5175
1393,5205
1393,5638
1393,5684
1393,5785
1393,6500
1393,6529
1393,6965
1393,7114
1393,7889
1394,251
1394,368
1394,714
1394,1137
1394,1167
1394,1478
1394,1677
1394,1846
1394,2640
1394,2853
1394,3792
1394,4499
1394,4875
1394,4919
1394,4991
1394,5380
1394,5787
1394,5930
1394,6514
1394,6991
1394,7030
1395,256
1395,361
1395,593
1395,928
1395,1117
1395,1224
1395,1799
1395,1860
1395,1979
1395,2841
1395,2851
1395,3071
1395,4018
1395,4025
1395,4314
1395,4407
1395,4419
1395,4788
1395,5131
1395,5227
1395,5336
1395,5519
1395,5680
1395,5734
1395,5801
1395,6927
1395,6965
1395,7156
1396,54
1396,89
1396,427
1396,739
1396,833
1396,892
1396,1391
1396,1505
1396,1859
1396,2469
1396,2496
1396,2684
1396,2696
1396,3486
1396,3674
1396,4134
1396,4432
1396,4615
1396,4630
1396,4695
1396,4721
1396,4930
1396,5288
1396,5348
1396,5724
1396,6380
1396,6507
1396,6790
1396,7052
1396,7221
1396,7245
1396,7313
1396,7638
1396,7855
1397,49
1397,350
1397,383
1397,526
1397,1073
1397,1634
1397,1997
1397,3051
1397,3090
1397,3740
1397,3910
1397,3940
1397,4049
1397,4469
1397,4576
1397,4954
1397,5023
1397,5693
1397,6352
1397,6818
1398,490
1398,702
1398,954
1398,961
1398,2587
1398,2873
1398,3072
1398,3319
1398,3428
1398,3531
1398,3651
1398,3789
1398,3884
1398,3979
1398,4843
1398,5053
1398,5178
1398,5255
1398,5690
1398,5803
1398,5878
1398,6205
1398,6260
1398,6662
1398,6785
1398,6844
1398,7351
1398,7504
1398,7705
1398,7747
1399,302
1399,363
1399,510
1399,569
1399,955
1399,1204
1399,1388
1399,2678
1399,2994
1399,3773
1399,4327
1399,4786
1399,4853
1399,5243
1399,5406
1399,5436
1399,5809
1399,5935
1399,6533
1399,6572
1399,6897
1399,7313
1400,1186
1400,1196
1400,1256
1400,1311
1400,2732
1400,3010
1400,3036
1400,3050
1400,3547
1400,3788
1400,3895
1400,4007
1400,4151
1400,4423
1400,4861
1400,4985
1400,5119
1400,5130
1400,5527
1400,5640
1400,6332
1400,6336
1400,7010
1400,7049
1400,7178
1400,7511
1401,188
1401,461
1401,521
1401,905
1401,1325
1401,1803
1401,2306
1401,2375
1401,2437
1401,2693
1401,3469
1401,4007
1401,4662
1401,5599
1401,6270
1401,6514
1401,6595
1401,6730
1401,6751
1401,7005
1401,7010
1401,7015
1401,7301
1401,7585
1401,7786
1401,7922
1402,805
1402,1065
1402,1707
1402,1719
1402,1965
1402,2148
1402,2214
1402,2319
1402,4524
1402,4814
1402,4917
1402,5137
1402,5244
1402,5725
1402,6080
1402,6229
1402,6361
1402,6563
1402,6717
1402,6845
1402,7076
1402,7093
1402,7241
1403,173
1403,346
1403,440
1403,647
1403,1989
1403,2200
1403,2262
1403,2359
1403,2361
1403,2604
1403,3671
1403,3833
1403,4207
1403,4571
1403,4578
1403,4827
1403,5067
1403,5290
1403,5453
1403,5509
1403,5968
1403,6031
1403,7226
1404,257
1404,754
1404,1056
1404,1310
1404,1572
1404,1949
1404,2173
1404,2972
1404,3034
1404,3065
1404,3210
1404,3539
1404,3734
1404,4045
1404,4476
1404,5177
1404,5361
1404,5551
1404,5600
1404,6098
1404,6181
1404,6265
1404,6466
1404,6996
1404,7182
1404,7239
1405,1642
1405,2069
1405,2442
1405,2795
1405,3254
1405,3618
1405,3962
1405,4276
1405,4677
1405,4684
1405,5095
1405,5630
1405,6096
1405,6109
1405,6128
1405,6564
1405,6658
1405,6700
1405,7021
1406,295
1406,506
1406,696
1406,1095
1406,1289
1406,1533
1406,1536
1406,2267
1406,2462
1406,2708
1406,3218
1406,3630
1406,4755
1406,5244
1406,5492
1406,5687
1406,6414
1406,7803
1407,418
1407,536
1407,597
1407,782
1407,831
1407,935
1407,2455
1407,2665
1407,2944
1407,3394
1407,3427
1407,4259
1407,4380
1407,4536
1407,4644
1407,5289
1407,5424
1407,5451
1407,6318
1407,6320
1407,6684
1407,7648
1408,305
1408,894
1408,999
1408,1046
1408,1353
1408,1581
1408,2117
1408,2258
1408,2504
1408,2727
1408,4123
1408,4541
1408,4893
1408,5537
1408,5738
1408,5830
1408,5865
1408,6049
1408,6370
1408,6499
1408,6544
1408,7101
1408,7561
1408,7687
1408,7873
1409,0
1409,304
1409,663
1409,1050
1409,1215
1409,1525
1409,1632
1409,1706
1409,1782
1409,1827
1409,2752
1409,2928
1409,3105
1409,3155
1409,3182
1409,3355
1409,3491
1409,3542
1409,3670
1409,3706
1409,3951
1409,4046
1409,4215
1409,5463
1409,5949
1409,6644
1409,6947
1409,7118
1409,7486
1409,7787
1410,66
1410,212
1410,343
1410,458
1410,1463
1410,1643
1410,1672
1410,1954
1410,2132
1410,2657
1410,4415
1410,4587
1410,4929
1410,5109
1410,5149
1410,5427
1410,5885
1410,6358
1410,6447
1410,6739
1410,6840
1410,7503
1410,7592
1410,7802
1411,252
1411,949
1411,1004
1411,1444
1411,1545
1411,1555
1411,1582
1411,1793
1411,2166
1411,2325
1411,2657
1411,2859
1411,3207
1411,3353
1411,4296
1411,4347
1411,4969
1411,4995
1411,5144
1411,5261
1411,5272
1411,5359
1411,5443
1411,5777
1411,5855
1411,5972
1411,5983
1411,6907
1411,6955
1411,7115
1411,7183
1411,7496
1411,7654
1412,256
1412,453
1412,1198
1412,2211
1412,2324
1412,2450
1412,2637
1412,2647
1412,2657
1412,2673
1412,2742
1412,3551
1412,3652
1412,4022
1412,4240
1412,4745
1412,4756
1412,5041
1412,6069
1412,6271
1412,6329
1412,6420
1412,7059
1412,7102
1412,7209
1412,7257
1412,7588
1412,7977
1413,349
1413,875
1413,974
1413,1414
1413,2341
1413,3253
1413,3519
1413,3652
1413,3696
1413,4096
