id,airport_from,airport_to,date
1159,20AR,22ID,2014-05-06 06:06:17
1160,20AR,45CO,2015-02-01 11:06:47
1161,20AR,42MI,2017-06-15 02:08:28
1162,20AR,1CO1,2017-03-11 22:16:16
1163,20AR,04NC,2012-02-13 11:52:38
1164,20AR,1KS3,2009-03-20 04:52:25
1165,2GA3,1PS1,2015-05-03 17:21:20
1166,2GA3,2NH3,2012-09-27 00:07:47
1167,2GA3,36WA,2009-05-15 18:54:39
1168,2GA3,18TE,2009-06-13 09:55:37
1169,2GA3,1AL6,2011-12-30 13:41:06
1170,2GA3,0NC7,2013-10-24 04:09:27
1171,2GA3,16FA,2011-01-16 07:29:10
1172,2GA3,0OH3,2016-12-25 13:15:46
1173,41MI,17MA,2017-07-09 14:57:53
1174,41MI,2FA6,2011-03-06 00:04:31
1175,3XS6,2NE7,2017-10-03 05:18:07
1176,3XS6,0NY8,2010-03-10 23:01:25
1177,3OI4,3KS1,2015-06-16 23:11:58
1178,3OI4,2VA4,2012-06-13 05:23:20
1179,04TE,2NV8,2015-08-07 16:43:30
1180,04TE,3GE8,2015-09-29 22:08:14
1181,42TA,1LL6,2014-08-21 13:30:46
1182,42TA,2NK1,2011-01-01 08:35:50
1183,0NE4,31FD,2017-05-23 22:41:56
1184,0NE4,27MA,2016-12-06 05:23:57
1185,0IN4,08FD,2016-12-20 12:37:50
1186,0IN4,27TE,2011-05-23 18:34:50
1187,0IN4,13AK,2009-08-02 18:40:37
1188,0IN4,1NJ8,2017-03-18 19:32:07
1189,0IN4,38AK,2012-01-07 00:34:04
1190,0IN4,33IL,2009-09-20 19:38:21
1191,0IN4,02MN,2009-12-07 17:50:16
1192,0IN4,2OR7,2012-01-19 00:05:17
1193,0IN4,27TN,2013-04-06 08:23:21
1194,0IN4,1I1,2010-05-25 08:20:22
1195,0IN4,05IN,2017-06-27 20:21:14
1196,15KY,3IA2,2012-05-08 08:25:28
1197,15KY,0IL5,2011-10-06 14:24:24
1198,15KY,0CO3,2011-06-13 01:52:31
1199,15KY,33NJ,2015-10-28 00:57:32
1200,15KY,08XS,2013-07-06 21:08:25
1201,15KY,45OI,2012-06-02 06:59:29
1202,15KY,04SC,2014-08-01 19:34:00
1203,15KY,17VA,2016-01-03 22:00:06
1204,35MO,1TS9,2009-11-22 09:58:15
1205,35MO,1IN3,2016-10-24 01:51:18
1206,20CL,1KY6,2013-11-18 03:36:47
1207,20CL,0TX1,2017-08-20 14:54:43
1208,20CL,0Q4,2013-11-20 02:50:11
1209,20CL,3NC6,2013-09-28 12:19:35
1210,20CL,0LL5,2017-03-30 03:35:02
1211,20CL,0VA6,2011-01-26 07:31:37
1212,20CL,00FA,2012-11-21 01:38:56
1213,20CL,18FA,2016-02-19 03:18:34
1214,20CL,38LL,2010-12-08 18:09:59
1215,20CL,0IA2,2015-07-19 02:35:05
1216,20CL,0CL7,2012-06-10 19:06:41
1217,35FL,1G8,2011-06-21 13:30:12
1218,35FL,2NY6,2015-10-25 23:46:08
1219,21AZ,2WY3,2010-09-30 00:00:27
1220,21AZ,0II9,2016-06-14 18:33:16
1221,21AZ,14NC,2010-02-22 17:38:38
1222,21AZ,30CA,2011-12-17 15:34:37
1223,21AZ,1NK4,2015-07-30 23:00:20
1224,21AZ,36NE,2017-09-15 10:30:24
1225,21AZ,41AK,2017-01-16 03:02:33
1226,21AZ,1OA4,2009-01-07 20:47:32
1227,21AZ,01WY,2017-02-11 00:19:09
1228,21AZ,0WI1,2016-04-01 22:08:49
1229,21AZ,2N2,2012-02-29 19:30:39
1230,15W,2TX8,2016-10-30 13:59:27
1231,15W,0OH8,2017-01-06 09:56:02
1232,15W,1CD0,2011-08-17 04:50:59
1233,15W,2CD4,2014-08-08 10:59:02
1234,15W,36PA,2010-01-27 11:10:07
1235,15W,19CA,2014-11-11 15:52:55
1236,15W,14ID,2009-02-19 05:06:02
1237,15W,1MN5,2013-12-03 08:46:19
1238,33VA,24PN,2015-10-14 02:44:53
1239,33VA,1KS7,2009-07-18 23:54:49
1240,33VA,25PN,2009-09-21 16:31:48
1241,33VA,17FL,2011-12-02 08:52:02
1242,33VA,2Z1,2015-09-12 01:28:11
1243,33VA,1MO3,2013-05-17 12:27:41
1244,33VA,0OI3,2013-05-12 08:40:36
1245,3PA0,0XA0,2012-08-20 13:50:21
1246,3PA0,2I2,2015-12-16 01:49:04
1247,3PA0,1ID2,2009-07-29 21:30:44
1248,3PA0,3ME7,2015-05-05 19:57:20
1249,3PA0,3PA1,2016-04-15 12:00:26
1250,3PA0,01OR,2011-02-21 08:32:27
1251,22PS,1CL5,2012-01-11 15:07:44
1252,22PS,10VG,2011-03-03 17:43:40
1253,1WA8,2U7,2012-09-25 00:02:29
1254,1WA8,13LA,2012-02-20 08:01:25
1255,15LS,44MN,2017-06-07 04:08:53
1256,15LS,11LL,2015-12-22 14:25:48
1257,18FD,13NC,2014-05-29 08:47:38
1258,18FD,1JY5,2013-10-23 23:02:06
1259,18FD,33MO,2017-04-16 16:43:46
1260,18FD,34AZ,2009-05-24 09:10:44
1261,18FD,0FL3,2016-06-28 23:51:50
1262,18FD,35MN,2010-01-15 13:57:20
1263,18FD,20NC,2013-02-18 07:19:28
1264,18FD,38N,2009-06-25 04:06:22
1265,18FD,33WA,2017-02-01 01:12:59
1266,18FD,40WV,2011-08-27 16:55:26
1267,1NC0,45WI,2014-08-19 23:20:12
1268,1NC0,0ID7,2012-03-16 02:13:00
1269,1NC0,0N4,2017-12-20 20:55:51
1270,1NC0,3AR5,2017-01-23 22:14:44
1271,1NC0,03FL,2010-07-27 08:43:04
1272,1NC0,30M,2010-01-12 09:04:27
1273,1NC0,28GA,2011-02-07 16:27:52
1274,1NC0,45GA,2011-03-28 12:59:23
1275,1NC0,01II,2012-04-15 02:55:49
1276,1NC0,14LL,2013-02-16 14:19:57
1277,1NC0,3AL6,2012-10-28 12:48:10
1278,18VT,38KS,2017-07-10 08:17:29
1279,18VT,2D1,2009-06-29 12:04:51
1280,3WI9,2IS9,2015-06-21 18:46:22
1281,3WI9,0KS2,2010-11-22 11:05:13
1282,3WI9,2TN6,2009-03-19 08:40:28
1283,3WI9,1IL7,2016-11-25 17:24:50
1284,3WI9,25GA,2010-06-22 20:22:03
1285,3WI9,17MN,2013-08-26 13:30:20
1286,3WI9,06LS,2016-02-08 11:15:20
1287,0TN9,3K4,2016-11-29 06:59:58
1288,0TN9,32FA,2013-04-20 02:03:02
1289,07N,28II,2009-09-28 09:29:43
1290,07N,26W,2014-08-26 00:19:38
1291,07N,1GE5,2014-03-03 10:04:47
1292,07N,1NY2,2017-03-09 07:44:16
1293,07N,1OI4,2011-10-09 12:05:43
1294,2IA4,15GA,2016-07-13 13:44:42
1295,2IA4,31PA,2016-10-14 19:26:34
1296,13ME,00II,2014-10-29 01:48:42
1297,13ME,2ID9,2013-08-08 13:51:53
1298,13ME,05OR,2013-07-02 04:50:48
1299,13ME,11AL,2016-11-27 14:25:57
1300,13ME,1WI8,2013-09-27 14:00:19
1301,13ME,1ID4,2017-07-23 07:05:35
1302,13ME,2TN0,2013-12-08 02:35:15
1303,13ME,1E9,2015-01-01 15:52:49
1304,13ME,2NJ3,2012-06-02 20:22:55
1305,13ME,1MN0,2013-08-14 07:30:20
1306,21TS,0MO3,2015-12-08 23:39:18
1307,21TS,10FA,2012-11-14 13:48:48
1308,17PN,3PN8,2017-07-30 23:25:19
1309,17PN,1AL7,2010-05-23 09:31:44
1310,2PS2,0SD0,2011-09-28 17:10:07
1311,2PS2,06IL,2017-01-30 15:23:56
1312,3IS7,14SN,2016-08-10 06:39:16
1313,3IS7,37CL,2017-05-19 18:01:30
1314,3IS7,0IL4,2014-05-03 01:03:58
1315,3IS7,1FL6,2014-08-21 08:52:23
1316,3IS7,1MD1,2014-07-30 19:50:57
1317,3IS7,0P0,2009-02-25 10:19:21
1318,1TA6,03IN,2014-11-21 19:10:17
1319,1TA6,14GA,2012-01-16 23:57:08
1320,24IA,14MA,2017-11-29 12:41:56
1321,24IA,1AL0,2016-03-27 01:41:27
1322,24IA,29PA,2010-06-30 17:00:40
1323,24IA,09I,2010-12-30 13:38:33
1324,24IA,16AK,2015-09-08 05:50:31
1325,24IA,1MN9,2013-10-13 13:54:12
1326,24IA,21PN,2010-08-27 10:09:26
1327,24IA,1MO1,2015-07-31 06:30:02
1328,24IA,1K5,2017-06-02 16:53:28
1329,24IA,40AR,2017-10-16 19:55:35
1330,3NJ8,05NH,2015-08-10 12:09:37
1331,3NJ8,34LA,2016-01-26 20:43:22
1332,2CA7,3U5,2012-05-10 22:20:10
1333,2CA7,31GA,2017-12-12 03:28:57
1334,2Z2,0TN2,2015-07-16 17:59:11
1335,2Z2,23MA,2010-03-11 21:02:52
1336,2Z2,1TN8,2010-11-08 00:28:24
1337,2Z2,03IA,2016-09-02 03:37:17
1338,2Z2,28NK,2014-07-23 19:18:34
1339,2Z2,0MT7,2017-02-23 08:59:17
1340,2Z2,3MN0,2017-04-24 00:11:31
1341,2Z2,2KY6,2009-03-10 05:11:50
1342,2Z2,0PS3,2012-02-10 03:29:01
1343,20VA,22TA,2010-11-11 18:11:52
1344,20VA,15XS,2010-09-06 00:48:45
1345,20VA,03WA,2015-04-13 20:39:25
1346,20VA,3NK1,2011-08-24 06:55:54
1347,20VA,23OH,2017-07-30 01:22:28
1348,20VA,35TE,2012-08-26 13:12:05
1349,20VA,05GA,2014-11-28 11:50:28
1350,20VA,1AK2,2009-10-25 09:22:38
1351,20VA,37VT,2014-11-12 11:39:16
1352,20VA,04PN,2014-07-25 17:37:23
1353,20VA,0FD1,2009-03-30 08:25:57
1354,2CA5,22AZ,2013-10-30 06:58:41
1355,2CA5,3AZ4,2011-04-21 14:52:05
1356,2TN6,21AZ,2016-08-14 09:28:03
1357,2TN6,38GA,2012-12-10 23:27:08
1358,3IL9,3CO1,2014-12-22 04:32:04
1359,3IL9,0IL6,2014-01-05 20:12:05
1360,3IL9,0H7,2015-12-22 06:45:13
1361,3IL9,3WI3,2013-07-11 08:09:33
1362,3IL9,34IL,2012-04-14 20:13:23
1363,3IL9,43TN,2009-07-08 10:53:52
1364,3IL9,00ID,2017-12-13 10:20:29
1365,3IL9,35OK,2012-03-03 18:26:32
1366,3IL9,2OK1,2014-02-05 06:25:16
1367,3IL9,0CL7,2010-09-23 23:58:20
1368,3IL9,42NC,2011-08-19 13:02:58
1369,22TE,44OH,2012-08-17 21:07:23
1370,22TE,3H3,2014-02-09 12:21:25
1371,22TE,04OH,2013-10-01 18:08:29
1372,22TE,03NV,2010-08-17 10:27:16
1373,22TE,3NJ7,2010-04-20 09:37:16
1374,22TE,1NV2,2009-06-07 11:29:01
1375,22TE,3IS8,2017-10-23 06:15:13
1376,22TE,0TX4,2016-01-13 10:28:02
1377,22TE,22CD,2017-08-29 12:11:54
1378,22TE,26AR,2009-07-23 12:04:29
1379,1AL0,2OI5,2014-08-19 14:20:53
1380,1AL0,00AR,2012-01-11 15:11:43
1381,31CO,0IA5,2011-06-30 08:12:05
1382,31CO,2I2,2009-11-24 20:02:51
1383,40PN,3LL6,2009-11-20 22:23:51
1384,40PN,1LL6,2016-10-17 20:28:48
1385,40PN,0TA3,2015-09-16 07:20:46
1386,40PN,0WA6,2016-02-04 17:55:43
1387,40PN,15KS,2012-03-30 17:31:33
1388,40PN,14OI,2013-06-09 12:38:21
1389,04SD,1PN2,2012-11-10 02:21:40
1390,04SD,24XA,2012-02-15 22:16:06
1391,1LL9,24AZ,2017-01-28 15:18:48
1392,1LL9,20K,2014-12-13 21:48:13
1393,2OK9,2GA0,2010-04-12 17:29:05
1394,2OK9,0LA1,2009-10-19 16:59:55
1395,2OK9,2H3,2010-04-14 23:23:33
1396,2OK9,09TN,2010-04-28 00:05:12
1397,2OK9,3OR6,2009-07-17 21:35:00
1398,2OK9,28NC,2010-06-28 03:15:58
1399,2OK9,03MU,2014-06-05 11:24:55
1400,28MD,27MI,2011-02-21 19:50:13
1401,28MD,10OK,2012-09-02 02:57:51
1402,28TX,2PN4,2014-06-14 21:10:53
1403,28TX,20E,2011-02-06 02:26:09
1404,28TX,1OA4,2016-09-23 03:54:02
1405,28TX,23JY,2009-09-22 19:12:01
1406,28TX,07XS,2014-10-21 03:02:45
1407,28TX,21W,2010-10-16 04:37:19
1408,28TX,06TN,2014-04-21 11:22:44
1409,28TX,0ID4,2011-03-06 09:00:40
1410,28TX,0OK4,2016-08-09 13:04:29
1411,45NJ,05TN,2016-02-01 17:41:35
1412,45NJ,3TE9,2012-05-07 13:54:02
1413,0OK3,3AZ7,2010-05-26 19:34:59
1414,0OK3,19PA,2013-10-04 16:03:05
1415,0OK3,25II,2011-09-12 22:59:21
1416,0OK3,1TS0,2011-12-27 00:46:07
1417,0OK3,0KY5,2012-05-18 00:25:24
1418,0OK3,05MN,2013-12-07 02:45:02
1419,0OK3,36WA,2016-04-29 03:14:56
1420,0OK3,3H5,2013-03-07 07:37:20
1421,0OK3,04MS,2014-01-10 10:03:26
1422,0OK3,33ID,2011-07-21 18:55:59
1423,0OK3,35CO,2010-07-04 17:04:58
1424,1CD2,40NE,2010-01-26 13:30:26
1425,1CD2,42TE,2011-11-05 04:30:10
1426,1CD2,1OA5,2010-08-23 22:34:06
1427,1CD2,05LL,2017-02-08 11:32:02
1428,1CD2,15CA,2013-03-11 07:50:56
1429,1CD2,23ME,2017-05-18 02:24:15
1430,1CD2,3TN3,2011-04-16 20:41:37
1431,1CD2,2GA1,2012-07-07 00:25:33
1432,1CD2,2AR7,2016-04-02 20:57:32
1433,40AZ,06IS,2013-06-10 20:03:22
1434,40AZ,0MN4,2011-06-30 10:22:49
1435,40AZ,19CO,2009-04-12 07:13:22
1436,40AZ,2ID4,2017-01-27 18:05:19
1437,40AZ,3WA1,2017-07-07 09:08:25
1438,40AZ,0GE0,2009-11-28 02:03:25
1439,40AZ,1U6,2011-05-02 20:19:33
1440,40AZ,37MI,2015-09-30 10:02:28
1441,3WI2,19T,2013-01-12 04:40:36
1442,3WI2,32OH,2011-05-09 22:45:30
1443,3WI2,2OK1,2011-06-01 18:39:23
1444,3WI2,09ID,2015-11-18 03:16:44
1445,3WI2,11MT,2015-04-22 15:37:03
1446,3WI2,0WY0,2015-07-24 13:58:56
1447,0CN2,0MA3,2009-01-31 06:51:19
1448,0CN2,39LL,2013-03-15 22:57:47
1449,0CN2,2IN0,2011-09-20 03:57:30
1450,0CN2,3F5,2014-03-03 17:24:36
1451,0CN2,30WI,2012-01-10 02:00:01
1452,0CN2,2AZ3,2013-10-25 04:35:01
1453,0CN2,3PS4,2013-08-08 11:18:12
1454,0CN2,0LS3,2016-08-26 04:49:33
1455,0CN2,31VA,2009-03-17 02:50:45
1456,27AL,20SD,2017-04-21 00:55:22
1457,27AL,42CA,2009-07-16 05:07:28
1458,27AL,02TN,2010-04-16 20:40:41
1459,27AL,3WA9,2010-09-21 19:15:11
1460,27AL,0TX3,2014-07-01 03:58:19
1461,27AL,1ND4,2013-05-29 21:52:30
1462,27AL,2MD4,2011-07-05 18:03:39
1463,27AL,2TX5,2014-07-05 00:40:45
1464,1E9,0FL3,2015-07-29 09:41:57
1465,1E9,2CL9,2011-03-28 19:35:45
1466,1E9,07MO,2010-11-05 10:53:42
1467,1E9,09AZ,2014-12-21 16:18:53
1468,1E9,1NJ5,2012-08-28 09:16:55
1469,1E9,2AZ8,2012-02-24 11:05:26
1470,1E9,3U9,2009-10-09 10:02:32
1471,1E9,2OG5,2014-03-25 13:49:45
1472,1E9,0CA8,2011-09-20 11:44:32
1473,3SC7,06LA,2011-08-22 23:52:58
1474,3SC7,42LA,2015-01-01 09:31:30
1475,3SC7,30FL,2013-12-11 02:19:27
1476,3SC7,37XS,2010-01-17 05:37:00
1477,3SC7,32TE,2014-11-17 02:49:49
1478,3SC7,22XS,2013-04-29 11:07:00
1479,2PA5,44OR,2011-03-23 12:46:33
1480,2PA5,06N,2010-06-23 12:22:59
1481,2PA5,18JY,2014-04-15 23:07:53
1482,2PA5,37TN,2011-04-04 01:22:12
1483,2PA5,2MA4,2016-03-23 07:17:08
1484,2PA5,36CL,2010-04-18 05:58:27
1485,2PA5,21TN,2012-12-31 01:45:02
1486,04ID,3TE3,2011-08-27 11:16:44
1487,04ID,00CA,2009-06-25 04:09:03
1488,04ID,08CA,2011-01-10 15:08:26
1489,04ID,05KS,2016-07-28 02:25:09
1490,04ID,17KS,2014-02-27 08:03:35
1491,32AR,11M,2013-02-28 15:15:40
1492,32AR,2G8,2012-10-31 03:11:51
1493,43NC,08MN,2013-05-07 00:39:08
1494,43NC,1NK1,2010-07-17 10:55:03
1495,43NC,3IL6,2015-09-16 14:24:24
1496,43NC,3NY1,2016-12-02 01:15:12
1497,43NC,39B,2015-06-07 10:18:13
1498,43NC,2TA7,2015-05-29 13:45:02
1499,43NC,3OH5,2015-01-16 04:50:03
1500,43NC,3MA3,2016-04-07 07:45:13
1501,43NC,0NJ9,2010-03-03 07:21:52
1502,43NC,39LL,2015-03-12 12:34:02
1503,2MY4,2MT2,2012-02-08 07:06:44
1504,2MY4,0CT0,2015-05-28 19:07:55
1505,2MY4,0NH7,2011-07-12 22:18:07
1506,2MY4,30TE,2012-11-16 16:08:32
1507,2MY4,0TX0,2013-03-30 17:51:25
1508,2MY4,3AK5,2011-06-26 13:57:40
1509,2MY4,27MN,2009-09-29 15:07:17
1510,2MY4,2IL5,2014-09-14 09:39:00
1511,2LA2,3OG3,2012-04-11 03:39:42
1512,2LA2,45II,2015-01-01 09:08:15
1513,37IS,2MT2,2013-07-27 15:56:20
1514,37IS,0TE7,2009-03-16 09:05:08
1515,37IS,2MI0,2014-07-31 03:36:29
1516,37IS,3IS3,2010-03-27 16:14:10
1517,37IS,04KS,2012-01-01 14:29:30
1518,37IS,2CL6,2011-01-05 17:20:51
1519,37IS,12NM,2017-11-25 10:44:43
1520,37IS,26MN,2012-06-12 20:20:32
1521,37IS,05PN,2014-03-18 13:15:11
1522,37IS,2WN2,2012-01-30 13:29:55
1523,22AL,1TA7,2016-10-13 04:20:35
1524,22AL,07CA,2016-01-24 08:05:11
1525,14MT,30TS,2016-10-17 17:31:33
1526,14MT,10ME,2013-02-06 11:48:37
1527,14MT,2AZ7,2016-09-13 07:18:48
1528,14MT,2NH9,2017-11-23 17:36:22
1529,14MT,02MS,2009-03-10 08:20:58
1530,14MT,3AL4,2016-12-05 02:51:14
1531,08MD,0NC3,2012-05-31 18:50:56
1532,08MD,1IS3,2016-02-20 20:32:39
1533,0FD9,21VA,2015-03-07 23:04:01
1534,0FD9,0NK0,2017-09-26 09:14:26
1535,0FD9,12MS,2010-01-20 23:50:45
1536,0FD9,01TA,2011-07-14 18:53:31
1537,0FD9,2TA9,2017-01-20 02:22:51
1538,0FD9,15A,2012-11-29 03:53:33
1539,2WI5,30PA,2013-06-08 19:07:07
1540,2WI5,0LS2,2016-01-14 12:07:43
1541,2WI5,0CD0,2017-06-11 21:02:30
1542,2WI5,19NY,2009-11-19 02:12:39
1543,2WI5,1IN6,2015-11-04 19:07:57
1544,2WI5,01LL,2013-02-14 02:59:44
1545,2WI5,21OR,2009-09-26 11:48:18
1546,2WI5,31OK,2010-10-14 03:27:18
1547,2WI5,2IN6,2014-10-26 07:38:49
1548,2WI5,14MN,2016-10-25 05:17:04
1549,2WI5,27LL,2014-08-04 02:03:13
1550,1P1,0LS2,2017-06-30 06:18:49
1551,1P1,45TA,2016-01-30 21:56:07
1552,1P1,2OR6,2011-06-15 03:09:50
1553,1P1,14OK,2014-01-26 02:16:16
1554,1P1,1MN5,2013-07-10 18:56:29
1555,1P1,3K9,2017-06-26 03:36:49
1556,1P1,25NM,2011-09-06 02:23:25
1557,1P1,24NY,2017-02-19 05:43:55
1558,1P1,2CL9,2017-08-14 20:50:02
1559,1P1,2MA5,2010-03-25 23:21:29
1560,33CN,1LS1,2012-05-04 14:45:38
1561,33CN,37TS,2014-07-14 04:34:30
1562,1PS1,3C3,2010-07-16 05:29:05
1563,1PS1,09W,2011-11-13 19:43:42
1564,2KY6,26XA,2015-09-21 16:09:19
1565,2KY6,38FL,2009-12-28 01:23:07
1566,32MA,26VA,2011-08-18 20:58:51
1567,32MA,3IL2,2012-11-04 03:31:26
1568,30M,3MA8,2014-01-02 22:16:58
1569,30M,02IA,2015-07-21 21:18:24
1570,30M,35OH,2011-11-04 11:05:42
1571,30M,0CT8,2013-03-31 17:07:19
1572,30M,1AR9,2014-06-23 07:22:22
1573,30M,1NJ0,2009-02-09 00:52:09
1574,30M,3MI4,2012-08-06 13:08:21
1575,1LA7,18IN,2013-07-16 04:15:29
1576,1LA7,19KY,2011-10-06 16:43:30
1577,20MA,1OK6,2016-10-16 02:06:42
1578,20MA,1NC8,2009-03-30 02:15:59
1579,25NH,1AZ1,2017-10-23 23:25:41
1580,25NH,2G8,2013-12-05 04:48:44
1581,00OR,2IL5,2014-09-23 23:18:45
1582,00OR,44NH,2012-08-05 20:22:24
1583,2OH1,1TX9,2015-04-27 22:06:38
1584,2OH1,0NY0,2009-10-26 01:39:08
1585,0OH7,0NC0,2010-08-26 06:47:59
1586,0OH7,3KY7,2009-10-05 18:00:11
1587,0OH7,28MA,2012-07-23 10:24:06
1588,0OH7,17CA,2012-04-02 09:06:57
1589,0OH7,26IL,2013-07-27 12:55:50
1590,0OH7,00LS,2016-06-21 02:12:52
1591,38TX,34ND,2015-02-20 05:41:05
1592,38TX,36PA,2015-01-19 00:33:01
1593,09GA,3TS9,2010-06-06 12:23:41
1594,09GA,3II7,2014-10-07 18:56:29
1595,09GA,2MS3,2013-04-28 06:16:26
1596,09GA,18SC,2009-12-06 13:51:20
1597,09GA,0TS9,2013-02-12 22:57:04
1598,09GA,34KS,2016-09-24 19:52:36
1599,09GA,3TN6,2009-11-19 09:55:30
1600,09GA,0CA1,2013-05-07 20:57:09
1601,09GA,34TX,2013-02-26 07:35:55
1602,09GA,1OK8,2016-01-09 23:44:22
1603,09GA,42MI,2016-11-01 12:03:49
1604,0IA2,14S,2017-01-08 10:12:20
1605,0IA2,19KY,2014-08-14 16:31:26
1606,2K1,1IA7,2016-11-27 03:50:53
1607,2K1,04FD,2017-07-21 07:48:24
1608,2K1,0NY0,2009-01-14 16:59:32
1609,2K1,0H7,2014-11-28 04:46:12
1610,2K1,3MS3,2016-06-17 12:21:15
1611,2K1,30M,2016-08-30 12:31:50
1612,2K1,40KY,2015-11-03 01:29:24
1613,20PA,3E7,2011-03-24 09:14:01
1614,20PA,43GA,2012-10-10 08:14:26
1615,0IA7,30LL,2016-09-05 12:11:25
1616,0IA7,26PN,2011-07-06 15:28:46
1617,44PN,2LA8,2017-03-04 08:15:18
1618,44PN,2MU0,2014-06-12 22:41:23
1619,14FD,07FL,2017-10-10 11:08:57
1620,14FD,2TX3,2015-06-01 07:04:43
1621,14FD,3IS7,2012-04-20 18:12:52
1622,14FD,35GA,2010-01-18 07:17:16
1623,14FD,22NJ,2013-11-02 23:47:05
1624,14FD,34AR,2011-06-10 22:56:23
1625,14FD,23TS,2015-08-27 22:00:14
1626,14FD,23MN,2014-12-29 20:50:15
1627,43CL,1NE0,2015-12-17 13:58:19
1628,43CL,3XA0,2016-04-17 04:27:07
1629,43CL,15TN,2011-11-25 05:59:17
1630,43CL,1MI2,2014-11-05 11:01:39
1631,43CL,28PR,2016-03-22 12:23:44
1632,43CL,17NJ,2010-03-25 20:49:26
1633,43CL,43AL,2011-09-13 10:14:15
1634,43CL,41WI,2012-03-27 06:37:51
1635,43CL,3NY8,2012-11-23 12:22:36
1636,43CL,1CA1,2016-12-04 04:35:28
1637,3OH1,2NJ9,2017-02-03 05:37:13
1638,3OH1,03FL,2013-11-04 01:40:47
1639,3OH1,20E,2014-06-21 12:33:49
1640,3OH1,07GA,2017-07-26 10:26:30
1641,3OH1,16VA,2012-05-29 16:01:26
1642,3OH1,1TN5,2016-10-25 14:27:14
1643,3OH1,26LS,2014-12-06 00:04:35
1644,3OH1,1IN4,2014-11-08 19:18:59
1645,3OH1,3OH0,2012-11-22 20:31:30
1646,3B3,44TS,2009-09-17 20:13:45
1647,3B3,3W6,2015-03-24 15:28:42
1648,3B3,34NC,2014-09-20 07:09:35
1649,3B3,2XA3,2012-04-25 06:45:59
1650,3B3,0CT4,2011-04-05 20:12:13
1651,3B3,37AZ,2010-09-10 23:01:35
1652,3B3,19II,2012-04-24 16:25:34
1653,0VA6,2GE4,2017-09-22 09:29:30
1654,0VA6,09FA,2010-06-25 09:41:24
1655,02MO,0XA2,2009-12-29 08:14:40
1656,02MO,02NJ,2015-07-01 05:52:07
1657,02MO,31PA,2015-02-18 04:28:57
1658,02MO,05LA,2013-11-15 02:28:25
1659,02MO,3VS,2013-05-12 11:36:08
1660,02MO,02PR,2014-07-28 00:37:48
1661,02MO,25LS,2009-12-28 09:31:57
1662,02MO,15AZ,2017-01-17 02:56:04
1663,02MO,17PN,2013-05-01 11:10:23
1664,02MO,18TS,2009-09-27 14:21:09
1665,02MO,3TE3,2012-05-11 14:29:45
1666,1IA2,11OA,2010-07-15 11:24:47
1667,1IA2,1MI1,2011-09-02 03:48:03
1668,2PS0,23CL,2017-09-05 19:41:43
1669,2PS0,3MA4,2012-03-04 13:41:19
1670,2LL5,0CA7,2013-06-12 14:38:27
1671,2LL5,11IN,2013-04-25 15:36:00
1672,2LL5,3WN7,2009-09-17 08:36:52
1673,2LL5,19NH,2017-02-17 11:54:06
1674,2LL5,1TN5,2012-04-30 11:00:17
1675,2LL5,0TE8,2011-07-21 10:41:56
1676,42AZ,44GA,2016-09-24 11:36:26
1677,42AZ,14CA,2010-03-04 23:00:18
1678,42AZ,44TS,2015-03-26 08:46:52
1679,42AZ,2AR7,2009-10-06 03:30:13
1680,42AZ,1GA1,2013-09-28 19:10:57
1681,0MA6,43Y,2010-08-22 09:33:18
1682,0MA6,32NC,2009-09-05 02:23:19
1683,24AR,35KS,2016-08-09 09:51:29
1684,24AR,39OK,2016-09-02 08:12:28
1685,24AR,2OR7,2010-08-29 08:12:35
1686,24AR,25XA,2009-04-14 05:14:10
1687,24AR,25WI,2011-07-15 10:07:54
1688,24AR,00UT,2011-11-12 22:43:45
1689,08B,08MO,2017-01-25 05:06:40
1690,08B,1I3,2015-02-14 17:42:57
1691,08B,2GA2,2015-10-17 20:32:49
1692,08B,3K9,2010-07-09 17:20:15
1693,08B,3IG3,2015-01-14 11:21:48
1694,33NC,3MN0,2011-01-09 11:50:00
1695,33NC,3MN8,2013-12-03 10:10:58
1696,33NC,3N9,2015-09-28 17:34:55
1697,33NC,37MO,2009-01-02 03:20:55
1698,33NC,0MN0,2009-03-02 13:30:43
1699,33NC,17CO,2013-04-10 18:09:57
1700,33NC,37PN,2015-10-08 23:26:39
1701,33NC,1GA1,2009-10-20 01:05:57
1702,33NC,3GA5,2013-01-06 22:53:16
1703,3MN5,2U7,2011-01-03 05:26:13
1704,3MN5,0AZ0,2013-03-13 23:39:20
1705,3MN5,26CO,2016-05-05 21:30:09
1706,3MN5,1LL9,2016-08-01 04:53:02
1707,3MN5,11TX,2016-09-14 23:57:15
1708,3MN5,1OH5,2014-11-28 05:07:06
1709,3MN5,31CA,2017-01-06 13:34:48
1710,1TX9,09W,2016-01-13 20:16:48
1711,1TX9,05NC,2013-10-25 06:43:13
1712,1TX9,0LS7,2015-07-17 08:58:56
1713,1TX9,3TX2,2011-03-01 20:02:36
1714,1TX9,2NJ8,2013-06-26 14:45:17
1715,1TX9,17MI,2011-07-18 18:18:30
1716,1TX9,2J0,2009-12-15 17:12:58
1717,1TX9,3CL1,2009-02-03 01:27:01
1718,1TX9,2WA1,2014-06-03 02:26:40
1719,27TA,0XS5,2012-12-22 09:07:32
1720,27TA,1VA9,2012-03-03 04:33:33
